fips,year,month,tmin,tmax,tavg,prec
21145,2019,12,0.497800727040885,11.9956425776444,6.24672165234265,1.76563696564141
21147,2019,01,-2.51367012885635,7.28980428185484,2.38806707649924,3.85914594415827
21147,2019,02,0.613876086505313,12.2713685295759,6.4426223080406,9.45992150684152
21147,2019,03,0.17773415472631,13.3122506924103,6.7449924235683,2.17745542521169
21147,2019,04,6.98691865036458,21.75346840625,14.3701935283073,3.97570469199479
21147,2019,05,13.4537764087702,26.6383790927419,20.046077750756,3.45397039367944
21147,2019,06,15.7686401010417,27.8812940416667,21.8249670713542,6.56410759457813
21147,2019,07,18.4163829989919,30.6034391280242,24.5099110635081,4.55212284482359
21147,2019,08,17.3065090221774,30.2774524395161,23.7919807308468,2.45354188524698
21147,2019,09,15.3467065885417,31.2197363854167,23.2832214869792,0.245395302552083
21147,2019,10,8.3995016030746,22.8274112752016,15.6134564391381,4.28731018795363
21147,2019,11,-1.06657952060781,12.4905257810531,5.71197313022266,3.37641527984375
21147,2019,12,0.0856920496073589,11.8488453301411,5.96726868987424,5.77156423850806
21149,2019,01,-2.6416415736799,6.07511993314309,1.7167391797316,3.63567699993383
21149,2019,02,-0.248894156690476,10.3045739722912,5.02783990780037,7.33204077797619
21149,2019,03,0.427361909092639,11.7858743303002,6.10661811969644,2.91949654937965
21149,2019,04,8.18626923470086,20.9449070094017,14.5655881220513,4.60898595505128
21149,2019,05,15.2437599222498,26.0644136062862,20.654086764268,3.60822850263854
21149,2019,06,17.8000936076923,28.5745613589744,23.1873274833333,5.93592860642735
21149,2019,07,20.4208697105046,31.1877215632754,25.80429563689,4.43240647033912
21149,2019,08,19.0491535235732,30.6047663937138,24.8269599586435,3.05679229349049
21149,2019,09,17.4893428034188,31.8450997692308,24.6672212863248,0.137521325205128
21149,2019,10,8.78816391811414,22.4581237303557,15.6231438242349,3.72810971198511
21149,2019,11,-0.572396214200684,10.8575391538462,5.14257146982273,3.66734558491453
21149,2019,12,0.594590728685691,11.0835028271299,5.83904677790778,3.10150975111663
21151,2019,01,-3.15622866420479,6.00685776920714,1.42531455250117,3.24511826476051
21151,2019,02,-0.287143087955736,10.6864419887446,5.19964945039443,5.87806298305195
21151,2019,03,-0.223911460263783,11.7970602712537,5.78657440549494,1.63272100380743
21151,2019,04,7.67910849603535,20.669575259596,14.1743418778157,3.0619651205101
21151,2019,05,14.3004927908113,25.5007007380254,19.9005967644184,2.89254822937439
21151,2019,06,16.7262805888889,27.1189370656566,21.9226088272727,5.9730117020202
21151,2019,07,19.6464250733138,30.7121147898338,25.1792699315738,4.19500706094819
21151,2019,08,18.1541550146628,30.0606376979472,24.107396356305,2.04721002336266
21151,2019,09,16.3477533727273,30.9147556818182,23.6312545272727,0.300067016111111
21151,2019,10,8.78767898621701,22.5077620478983,15.6477205170577,4.42802383968719
21151,2019,11,-0.635507946585354,11.6077691989899,5.48613062620227,3.20113890565152
21151,2019,12,0.302525001759922,10.5780034887586,5.44026424525924,5.4829170861828
21153,2019,01,-2.89565203694288,6.3267162547043,1.71553210888071,3.41816595403226
21153,2019,02,-0.0436052496971726,10.8217917243229,5.38909323731287,5.98094348571429
21153,2019,03,-0.363691931604839,12.5557386174382,6.09602334291667,2.22815795557796
21153,2019,04,7.07090457860764,21.1339570138889,14.1024307962483,2.75479750493056
21153,2019,05,14.0545809354839,25.9975277620968,20.0260543487903,3.3153993030914
21153,2019,06,16.0741581611111,27.2251098055556,21.6496339833333,5.98531194770833
21153,2019,07,19.1098034610215,30.2926877755376,24.7012456182796,4.22852938938172
21153,2019,08,17.5892898723118,29.588216827957,23.5887533501344,2.48719561915323
21153,2019,09,15.7274829916667,30.2918966041667,23.0096897979167,0.336101416388889
21153,2019,10,8.84060032392473,22.5071109139785,15.6738556189516,4.48522655672043
21153,2019,11,-0.824652607304861,11.7706229717604,5.47298518222778,2.73048089993056
21153,2019,12,0.1404458285625,10.6963801592742,5.41841299391835,5.31243055840054
21155,2019,01,-2.84767410368898,6.85499394025563,2.00365991828332,2.73940118387097
21155,2019,02,-0.102807092345418,11.3852401933962,5.6412165505254,6.08128824602426
21155,2019,03,-0.056953802467255,12.54862441986,6.24583530869638,1.72815674552648
21155,2019,04,7.79186385216981,21.5351417484277,14.6635028002987,3.8026014318239
21155,2019,05,14.4196846518564,26.2450013755326,20.3323430136945,3.05723244891053
21155,2019,06,16.8621831584906,28.2155382515723,22.5388607050314,5.93036489843396
21155,2019,07,19.5230562872794,31.5459506573341,25.5345034723068,2.82475194567864
21155,2019,08,18.1804796287279,31.0270052525867,24.6037424406573,1.92030169856969
21155,2019,09,16.5654001698113,31.7146182578616,24.1400092138365,0.21313753327044
21155,2019,10,8.75792034692635,22.954075398661,15.8559978727937,4.75921714516129
21155,2019,11,-0.565208413577547,12.0814335408805,5.75811256365148,3.24223532037736
