fips,tmin201701,tmin201702,tmin201703,tmin201704,tmin201705,tmin201706,tmin201707,tmin201708,tmin201709,tmin201710,tmin201711,tmin201712,tmin201801,tmin201802,tmin201803,tmin201804,tmin201805,tmin201806,tmin201807,tmin201808,tmin201809,tmin201810,tmin201811,tmin201812,tmin201901,tmin201902,tmin201903,tmin201904,tmin201905,tmin201906,tmin201907,tmin201908,tmin201909,tmin201910,tmin201911,tmin201912,tmax201701,tmax201702,tmax201703,tmax201704,tmax201705,tmax201706,tmax201707,tmax201708,tmax201709,tmax201710,tmax201711,tmax201712,tmax201801,tmax201802,tmax201803,tmax201804,tmax201805,tmax201806,tmax201807,tmax201808,tmax201809,tmax201810,tmax201811,tmax201812,tmax201901,tmax201902,tmax201903,tmax201904,tmax201905,tmax201906,tmax201907,tmax201908,tmax201909,tmax201910,tmax201911,tmax201912,tavg201701,tavg201702,tavg201703,tavg201704,tavg201705,tavg201706,tavg201707,tavg201708,tavg201709,tavg201710,tavg201711,tavg201712,tavg201801,tavg201802,tavg201803,tavg201804,tavg201805,tavg201806,tavg201807,tavg201808,tavg201809,tavg201810,tavg201811,tavg201812,tavg201901,tavg201902,tavg201903,tavg201904,tavg201905,tavg201906,tavg201907,tavg201908,tavg201909,tavg201910,tavg201911,tavg201912,prec201701,prec201702,prec201703,prec201704,prec201705,prec201706,prec201707,prec201708,prec201709,prec201710,prec201711,prec201712,prec201801,prec201802,prec201803,prec201804,prec201805,prec201806,prec201807,prec201808,prec201809,prec201810,prec201811,prec201812,prec201901,prec201902,prec201903,prec201904,prec201905,prec201906,prec201907,prec201908,prec201909,prec201910,prec201911,prec201912
21187,-0.845638665,0.409849354,1.440465579,9.162218065,11.60377348,15.53849086,18.73170019,16.57876229,13.72220549,8.728338216,1.641306057,-4.359108781,-6.889644203,-0.176374963,-0.230444672,3.211975867,15.59084205,17.9906156,18.50390799,18.79487114,17.19608676,8.393116993,0.23546922,-0.750632961,-4.325131791,-1.607230197,-1.054326788,6.833009294,13.40289498,16.18073333,19.35059189,17.73431601,16.16914998,8.18938739,-1.126263116,-0.699243442,8.764844945,13.87601919,14.39924896,22.91283347,24.13614716,28.67375299,30.47878546,28.74358629,26.9008933,21.91084017,14.0829474,6.93293225,4.931436207,11.51697317,11.24788326,16.6029878,28.42865324,29.72443776,30.58196576,29.94932473,27.89625731,20.79285849,9.933051905,8.906593933,5.522116521,9.830192056,11.71923795,20.77880557,25.51262515,27.75250799,31.44206094,30.50084892,31.0623738,22.49427471,11.22439154,10.62561872,3.95960314,7.14293427,7.91985727,16.03752577,17.86996032,22.10612193,24.60524283,22.66117429,20.3115494,15.31958919,7.86212673,1.286911734,-0.979103998,5.670299105,5.508719295,9.907481834,22.00974765,23.85752668,24.54293687,24.37209793,22.54617203,14.59298774,5.084260562,4.077980486,0.598492365,4.111480929,5.332455579,13.80590743,19.45776006,21.96662066,25.39632642,24.11758247,23.61576189,15.34183105,5.049064214,4.963187638,6378.93692,3699.000859,6590.257806,6681.954349,9463.223469,6937.533569,6041.881961,3352.535287,5286.437836,6834.699697,4074.72939,2940.953539,3367.664145,13313.04527,6591.417744,6202.217062,7782.628292,6789.189872,6928.587601,8196.491257,11736.15438,3993.425298,7215.914364,6646.92737,6013.903802,10761.4454,6396.497655,7676.162995,6204.946612,10796.96361,5570.467181,3722.288998,580.0281734,6948.53666,5581.561424,6065.644002
21189,-0.149364767,0.132882821,1.267523269,8.880788675,11.56381468,15.26379771,18.48453414,16.62663638,13.29693455,7.788832742,1.489316719,-3.369377993,-6.848858913,1.028085333,0.166117781,2.972892323,14.8648649,17.46380667,18.31418673,18.21339887,17.59383521,8.351690917,-0.007577594,-0.5575024,-3.301629498,-0.590735592,-0.552487858,6.562126936,13.42722174,15.96082717,18.79057859,17.49697346,15.54270607,8.213540478,-1.249445581,-0.489746596,9.502880843,14.15504675,14.96838628,22.59407989,24.12032209,27.80853176,30.02596601,28.17734657,26.09008713,22.11088257,14.64856681,7.751314399,5.453281917,12.82178502,12.13862902,17.13180503,27.76264589,29.19686072,29.96329473,29.07144531,27.53121699,20.75801881,10.84584554,9.061797014,6.570857248,11.08309862,12.61182051,21.15572096,25.98519462,27.50154316,30.23347048,29.72024307,30.14844944,22.29369663,11.98972791,11.08101458,4.676758038,7.143964784,8.117954776,15.73743428,17.84206838,21.53616474,24.25525007,22.40199148,19.69351084,14.94985766,8.068941766,2.190968203,-0.697788498,6.924935178,6.152373402,10.05234868,21.31375539,23.33033369,24.13874073,23.64242209,22.5625261,14.55485486,5.419133972,4.252147307,1.634613875,5.246181516,6.029666325,13.85892395,19.70620818,21.73118516,24.51202453,23.60860827,22.84557776,15.25361855,5.370141163,5.295633994,2315.836535,789.0853841,2472.733103,2694.177619,4045.089996,2617.844594,2904.526926,3712.35607,1400.22928,3287.697254,1043.055067,1759.661451,991.2669995,4972.415004,2650.507113,2434.603907,2604.466363,4376.78357,2741.862811,3014.225314,4323.5038,1673.987227,3106.298783,3599.521526,2656.02976,5418.439516,1552.677621,2283.116963,2518.841421,5738.507747,2990.674926,1698.066814,176.4196339,3843.133966,2457.969909,4715.202925
21191,-1.073045905,0.087950362,1.00055299,8.781233296,11.36983805,15.15671355,18.54270073,16.39007506,13.49132671,8.558299792,1.272278377,-4.684734557,-7.324545796,-0.429247819,-0.608821521,3.04077073,15.32703932,17.84836593,18.46943922,18.88990606,17.2163073,8.201440479,0.04261683,-1.023264532,-4.70597048,-1.959503648,-1.369267471,6.262486247,13.24775024,16.06011448,19.36974128,17.48629819,15.85412513,8.019521118,-1.376824864,-1.069836756,8.191328847,13.17791797,13.61185099,22.44353116,23.79884521,28.49357298,30.31047541,28.57617733,26.5915576,21.61424509,13.47195604,6.450067122,4.297616354,11.01186714,10.60198509,16.11496601,28.2220904,29.60126587,30.5102068,29.81201097,27.58005127,20.38408176,9.471511758,8.407111754,4.835131481,9.18542417,11.26367242,20.34423529,25.32788127,27.62587408,31.35089568,30.09611219,30.6144678,22.17464119,10.75189838,10.0768514,3.559141471,6.632934167,7.306201991,15.61238223,17.58434163,21.82514327,24.42658807,22.4831262,20.04144215,15.08627244,7.37211721,0.882666283,-1.513464721,5.291309659,4.996581785,9.577868368,21.77456486,23.7248159,24.48982301,24.35095851,22.39817928,14.29276112,4.757064294,3.691923611,0.0645805,3.612960261,4.947202472,13.30336077,19.28781575,21.84299428,25.36031848,23.79120519,23.23429646,15.09708115,4.687536758,4.503507324,4806.983985,2714.59325,5431.910707,5103.62495,6293.464149,4521.29945,5555.107362,2055.45959,3280.936535,4832.537209,3076.308461,2108.358552,2574.472738,8918.056601,4437.062245,4395.276785,4561.331113,4100.967035,4878.658173,6302.955807,10103.73178,2446.698892,6746.176317,4858.025135,5398.142259,9201.481051,5208.757808,5697.556543,5039.570703,8745.363172,4868.10415,3732.236068,587.664345,5243.881659,3860.443924,5058.784182
21193,0.455532224,0.325398438,1.514813123,9.13947511,11.82501914,15.22915854,18.42934097,16.73716602,13.28415837,7.904923584,1.887544901,-2.784171658,-6.404663778,1.691938134,0.439232876,3.263791163,14.901574,17.39149924,18.28889459,18.12045188,17.90235695,8.699608172,0.387398707,-0.225624293,-2.742825171,0.191911519,-0.028076653,6.878961052,13.63016496,15.91135474,18.65650573,17.48137607,15.68026464,8.723772447,-0.886139013,0.001799303,9.87868146,14.24343952,15.1298225,22.67504044,24.14223734,27.69426912,30.05882749,28.22159301,26.1573737,22.3435965,14.89177097,8.084396092,5.622362184,13.23316789,12.35352871,17.38807873,27.68683666,29.13999925,29.9727739,29.02527668,27.81403793,20.87689623,11.23933959,9.244646893,7.055475453,11.51584345,13.13237126,21.29734777,26.31644371,27.40013238,30.02269715,29.6493916,30.28935531,22.53365968,12.34772559,11.51186638,5.167106842,7.28441898,8.322317811,15.90725778,17.98362824,21.46171383,24.24408423,22.47937952,19.72076604,15.12426004,8.389657937,2.650112217,-0.391150797,7.46255301,6.396380795,10.32593495,21.29420533,23.26574925,24.13083425,23.57286428,22.85819744,14.7882522,5.813369148,4.5095113,2.156325141,5.853877487,6.552147303,14.08815441,19.97330433,21.65574356,24.33960144,23.56538384,22.98480998,15.62871607,5.730793289,5.756832843,5263.058509,1798.762397,4592.040022,6019.087975,7521.900576,4540.636316,5183.105508,6927.413618,2197.581611,6625.396937,1904.882002,3422.701924,2617.06201,10417.54539,5713.797817,3917.361232,5144.291489,7868.530866,4760.617656,5581.740221,7542.647808,3182.029664,5951.767465,7714.223843,5490.25159,10646.40285,3627.773431,4652.876795,5493.462229,9908.293226,5351.090075,2750.88697,298.4119057,6661.135921,3995.687062,8312.679728
21195,0.826479261,0.492662998,1.271442384,9.233092362,12.0715931,15.00254837,18.29666082,16.59555846,13.54501815,8.295178694,2.134597501,-2.675856566,-6.488509319,1.813550998,0.206876916,3.466467005,14.85290355,17.02254937,17.98857573,18.14631166,18.1083769,8.882231064,0.805477682,-0.134044321,-2.515071486,0.213994984,-0.248921684,6.896119627,13.71042539,15.54305932,18.50530781,17.04793238,15.36005339,8.868796959,-0.739843319,0.226904401,9.742885793,14.19742431,14.7482305,23.18777328,24.39677338,28.2185578,30.52019901,28.6380533,26.35613378,22.99173937,14.7170807,8.176149603,5.263852401,13.50451584,11.6937111,17.87604796,28.45494304,29.62767964,30.83962989,29.73763091,28.37678284,20.77712075,11.61072512,9.180196139,7.043935922,11.99887103,13.59188001,21.8977236,27.10692239,27.55091848,30.81904905,30.20773352,31.23551232,23.37183553,12.47497922,11.67283491,5.284682527,7.345043652,8.009836445,16.21043282,18.23418324,21.61055308,24.40842991,22.61680588,19.95057596,15.64345903,8.425839099,2.750146518,-0.612328459,7.65903342,5.950294009,10.67125748,21.6539233,23.32511451,24.41410281,23.94197129,23.24257987,14.82967591,6.2081014,4.523075909,2.264432218,6.106433008,6.671479163,14.39692161,20.40867389,21.5469889,24.66217843,23.62783295,23.29778285,16.12031625,5.867567951,5.949869654,13910.3667,5394.989435,12193.55154,15763.22833,22224.25102,13688.18641,15549.10238,14327.3781,6457.862107,16518.35348,4799.996144,7003.463291,7561.48815,21413.51719,13363.37914,9889.924945,12001.45524,13863.89616,12343.66619,11526.58269,18820.442,8655.230575,13044.01556,16081.37769,12029.01285,21612.94112,8347.968191,9629.439363,13404.3308,17686.85335,13055.07148,5991.023542,1160.149209,13545.1807,9158.860038,15131.25706
21197,-0.546597911,0.258375369,1.082315583,8.898909088,11.42720758,15.00281776,18.27796488,16.09200506,13.11221321,7.807469874,1.397740208,-3.874573154,-7.107266214,0.493556462,-0.253890283,2.817657438,14.96247837,17.29483575,17.87973946,18.06670184,17.16149125,8.116934641,-0.051363397,-0.740211449,-3.800848847,-1.125482594,-1.0495505,6.621533344,13.30765533,15.64012176,18.65464907,17.15851614,15.34924322,7.98922733,-1.364950238,-0.51648024,8.975881661,13.83813185,14.64000785,22.44497204,24.02044482,27.91952303,30.00476286,28.1670454,25.98107127,21.97654267,14.16926419,7.361797124,4.930834597,12.35359803,11.50072164,16.7983269,27.74827586,29.18975164,30.03229059,29.18772457,27.36759043,20.63351304,10.44460989,8.791591848,5.968500805,10.61358248,12.11816626,20.80641446,25.82102609,27.33947741,30.53998558,29.83543777,30.48564717,22.38588793,11.58688878,10.5521517,4.214641875,7.04825361,7.861161717,15.67194056,17.7238262,21.4611704,24.14136387,22.12952523,19.54664224,14.89200627,7.783502199,1.743611985,-1.088215808,6.423577245,5.623415677,9.807992171,21.35537711,23.2422937,23.95601503,23.6272132,22.26454084,14.37522384,5.196623247,4.025690199,1.083825979,4.744049945,5.534307882,13.7139739,19.56434071,21.48979958,24.59731733,23.49697695,22.91744519,15.18755763,5.110969269,5.017835729,2156.150506,977.1779808,2666.747182,1867.901185,4198.606885,3514.228458,2730.174379,3679.903307,2305.497904,3207.89026,1305.719456,1542.32591,1231.775225,4729.12822,3108.864229,2736.161972,3041.265324,4283.398833,3377.980015,3607.805441,8046.887015,2337.753246,2988.149574,2738.901043,2769.938586,4094.663357,1674.592261,2352.726037,2019.918303,5087.320222,4318.96226,2715.04215,308.4358142,4051.878922,2574.966491,5122.186303
21199,1.077359964,1.351265255,2.812226219,10.46320742,12.74765425,16.39158523,19.71557851,17.73116531,14.0942855,8.758741655,2.878990542,-2.386739479,-5.861480865,2.472976798,1.752223035,4.557365965,16.20449551,18.55443917,19.55506824,18.97898946,18.48728356,9.37828251,0.967098754,0.762957827,-2.153733604,0.997457539,0.828031365,8.213141986,14.74683721,17.08534418,19.74395792,18.27162044,16.36595404,9.095501143,-0.254663794,0.97823627,9.746147442,14.34050806,15.46527144,22.89514803,24.59794439,28.11270112,30.44393356,28.44967194,26.15322197,22.40446359,15.29114221,8.151758645,5.252089768,13.59176272,12.69384213,17.47638363,28.39352187,29.78817212,30.58034982,29.29814023,28.01957423,21.08174315,10.98041746,9.519386338,7.086430288,11.95237361,12.86402567,21.74507495,26.37302836,27.90534681,30.99026696,30.46457101,31.14238179,22.85607786,12.4227776,11.52197475,5.411753703,7.845886658,9.138748828,16.67917773,18.67279932,22.25214317,25.07975604,23.09041863,20.12375373,15.58160262,9.085066375,2.882509583,-0.304695548,8.032369759,7.223032585,11.0168748,22.29900869,24.17130565,25.06770903,24.13856485,23.2534289,15.23001283,5.973758107,5.141172083,2.466348342,6.474915576,6.846028518,14.97910847,20.55993278,22.4953455,25.36711244,24.36809573,23.75416791,15.9757895,6.084056902,6.250105511,7515.56481,3028.723557,10830.85671,10372.87239,13895.41763,9225.780516,9644.508348,13117.50888,8460.24536,11264.66392,3096.829527,5304.713043,3774.544234,17685.54169,12468.15643,9538.369671,6343.689507,16408.59861,10003.16657,11002.12066,12797.9778,5698.424374,12119.7383,10404.29062,7826.935633,17668.51473,3669.714992,8257.885498,8425.215366,16448.35189,10596.06899,5154.805614,651.016662,10473.36751,7230.02934,13083.72768
21201,-0.863517672,0.237642373,0.950550456,8.788310499,11.33149278,14.80113764,18.30062514,16.02200297,13.19219661,8.237291843,1.217295645,-4.552672477,-7.371913349,-0.076105495,-0.591221497,2.935358942,15.1211272,17.49901119,18.07364498,18.59578951,17.14732595,8.179802462,0.054362572,-0.872949494,-4.414085276,-1.627235495,-1.311516138,6.279904676,13.30944506,15.78600962,19.03915552,17.14626846,15.50526732,7.960068625,-1.422929676,-0.814459397,8.087657328,13.15224995,13.73288289,22.22604016,23.69693088,28.276223,30.10551522,28.33553251,26.12132571,21.54183475,13.40105094,6.595418573,4.158603364,11.33217028,10.52869029,16.12944462,27.97533877,29.45370906,30.39899436,29.56425133,27.2757225,20.3654359,9.529106867,8.354056224,4.777106228,9.473288553,11.30416292,20.31427483,25.43673694,27.40662481,31.15561346,30.02913971,30.7298985,22.26405628,10.80339077,10.0559736,3.612069828,6.69494616,7.341716674,15.50717533,17.51421183,21.53868032,24.20307018,22.17876774,19.65676116,14.8895633,7.309173294,1.021373048,-1.606654992,5.628032392,4.968734394,9.532401781,21.54823299,23.47636013,24.23631967,24.08002042,22.21152422,14.27261918,4.79173472,3.740553365,0.181510476,3.923026529,4.99632339,13.29708975,19.373091,21.59631721,25.09738449,23.58770409,23.11758291,15.11206245,4.690230545,4.620757104,1709.255492,814.9953383,1990.672994,1416.752311,2117.803701,1864.690848,2313.639695,1203.57611,1064.26737,1813.64691,874.5754718,741.9182446,841.1809716,3155.363223,1614.026176,1569.258903,1690.452596,1825.081781,2365.371534,2098.88764,4762.95571,1245.122136,2376.730064,1675.831992,1931.299134,3020.310575,1405.219776,1791.359482,1619.414347,3064.008217,2210.1472,1600.605183,269.0150241,2397.366057,1538.754992,2385.306968
21203,0.387138487,0.958912616,2.160644807,9.746636813,12.2813055,16.05566142,19.09838759,17.18113587,13.79950702,8.508744668,2.278172385,-2.889715423,-6.147788056,1.550001487,0.936837855,3.804464064,15.60392766,18.03417618,18.86753726,18.58487737,17.84498821,8.905527016,0.60092662,0.088266619,-2.763130793,0.102939355,0.161525462,7.545108833,14.07449375,16.56783372,19.2529946,17.91533304,16.097505,8.769489892,-0.560193811,0.306187432,9.434780825,14.14490128,15.08643764,22.58173734,24.1950391,27.84397033,30.00641717,28.14387478,26.08151472,22.04255511,14.7179311,7.743894307,5.3322433,12.92236702,12.23572715,17.17587347,27.79628273,29.27087059,30.02272109,28.96321069,27.60279293,20.73318063,10.68889663,9.095012188,6.674708825,11.16928237,12.41701624,21.1299594,25.74044841,27.4085127,30.43286728,29.90696496,30.44600917,22.39073312,12.07661227,11.10030258,4.910959656,7.551906947,8.623541224,16.16418707,18.2381723,21.94981588,24.55240238,22.66250532,19.94051087,15.27564989,8.498051743,2.427089442,-0.407772378,7.236184256,6.586282503,10.49016877,21.7001052,23.65252339,24.44512917,23.77404403,22.72389057,14.81935382,5.644911626,4.591639403,1.955789016,5.636110861,6.289270851,14.33753411,19.90747108,21.98817321,24.84293094,23.911149,23.27175709,15.58011151,5.758209229,5.703245007,3202.004602,1207.534735,4518.037309,3823.301442,5938.702753,4223.292962,4561.79041,5483.608841,4298.863952,5524.917843,1806.23418,2630.661911,2273.042468,7637.656439,5917.868208,4409.605781,3708.993278,8554.739103,4699.839282,5483.720901,6415.38633,2618.585431,5456.387553,4981.784859,3898.151398,8065.741504,1710.133506,3755.170895,4034.071307,8198.658442,5045.987556,2349.233144,359.6404841,5129.063604,3609.994163,6758.547339
21205,-0.542428064,0.205716416,1.005105712,9.182180719,11.71454167,15.09179008,18.69083466,16.25020602,13.66568216,8.260960571,1.379554154,-3.966752423,-7.683191281,0.333803173,-0.48320184,3.10264234,15.41798651,17.63723284,18.35897537,18.88481402,17.77465738,8.31365009,0.17587721,-0.775617532,-4.062517314,-1.382736166,-1.215687682,6.48311396,13.77585584,16.01856234,19.31912063,17.47575268,15.59104812,8.325257094,-1.477930804,-0.800017561,7.714343873,12.62313522,13.38026269,21.79783585,23.19079682,27.55959024,29.49914565,27.75003358,25.15976331,21.18184369,12.9892009,6.266737092,3.363512488,11.02735117,9.883981586,15.74040634,27.37074662,28.64932477,29.70278143,28.77573925,26.60884155,19.79661783,9.267769712,7.748981735,4.462087701,9.268582538,10.93085036,20.0850028,25.24897181,26.69732549,30.32165312,29.2057986,29.85335885,21.66274653,10.29523782,9.229936798,3.585957905,6.414425816,7.192684203,15.49000829,17.45266925,21.32569016,24.09499015,22.0001198,19.41272274,14.72140213,7.184377529,1.149992334,-2.159839396,5.680577169,4.700389873,9.421524341,21.39436657,23.14327881,24.0308784,23.83027663,22.19174946,14.05513396,4.721823461,3.486682101,0.199785193,3.942923186,4.857581339,13.28405838,19.51241382,21.35794391,24.82038687,23.34077564,22.72220348,14.99400181,4.408653509,4.214959619,4449.380118,1980.643362,5453.854934,3906.287275,7643.603515,6735.996759,6696.609831,6228.915514,3845.968026,5643.838523,2463.613768,2635.622092,2809.407324,8788.927857,5487.390347,4870.828317,5113.007805,7184.034078,7382.960386,6574.62009,15841.02908,3391.450933,5673.291997,4735.933449,5205.296951,7079.939405,3473.90619,4400.85375,4451.734917,8905.60641,7939.844266,5960.452282,715.7661901,6929.694184,4130.191142,8627.328185
21207,1.123272638,1.562543563,2.852020576,10.38351343,12.2867849,16.11019323,19.2250862,17.25811429,13.81727278,8.861859367,3.10651927,-2.126010339,-5.410636047,2.483584853,1.775506155,4.346399911,15.72367111,18.22665625,19.16052074,18.71695057,18.18130089,9.26346716,1.076952384,0.736719293,-1.862441447,1.24840902,0.972013058,8.241764781,14.45704764,16.7745288,19.46562099,18.14221434,16.4213985,9.086170033,-0.098671835,0.97848907,10.11526079,14.53386623,15.76790251,23.00415619,24.68056665,28.13393733,30.44057964,28.67149741,26.42168252,22.50313444,15.39079438,8.521226518,5.795857356,13.51210106,12.97027967,17.48199975,28.33347988,29.94237563,30.60525044,29.59270283,28.2152695,21.2651555,11.31503044,9.755245468,7.492973291,11.88458375,13.05057691,21.49090302,26.26532431,27.94450106,30.90712866,30.41354356,31.26667093,22.8676055,12.68010631,11.73439059,5.619266712,8.048204898,9.309961541,16.69383481,18.48367577,22.12206528,24.83283292,22.96480585,20.11947765,15.6824969,9.248656825,3.197608089,0.192610655,7.997842957,7.37289291,10.91419983,22.0285755,24.08451594,24.88288559,24.1548267,23.19828519,15.26431133,6.195991414,5.245982381,2.815265922,6.566496387,7.011294986,14.8663339,20.36118598,22.35951493,25.18637482,24.27787895,23.84403472,15.97688777,6.290717238,6.356439831,3566.595995,1490.597753,4907.365754,4865.950384,6534.310095,4172.731792,4119.776019,4840.818882,4806.176158,4542.448414,1055.468939,2766.712858,1840.03069,7170.556793,5463.438316,4621.248696,2753.869014,6944.501254,3445.292671,4288.23528,5426.717167,2083.236173,4598.779073,4659.990914,3717.94223,7510.50388,1954.009191,4242.601172,3228.763945,6551.530515,4092.786643,2443.870535,289.743782,5058.495943,2843.884708,5488.84918
21209,-0.492384204,0.642827893,1.467128286,9.542008302,11.98419108,15.71242661,19.06764904,16.70220862,13.69947526,8.598074253,1.816410583,-4.203927699,-6.987228013,0.29811351,-0.120834817,3.306146923,15.83634736,18.15880798,18.63392688,18.9442582,17.61839313,8.600554965,0.364079831,-0.463828663,-3.98100624,-1.064438358,-0.955216655,7.164149021,13.90044834,16.35723671,19.57060051,17.88346374,16.26070749,8.472355428,-1.035410933,-0.173722347,8.428263456,13.56824117,14.27091037,22.50364571,24.00948611,28.4801932,30.34299678,28.51633331,26.3099823,21.63187023,13.67618079,6.817498263,4.527880166,11.70633747,10.91458697,16.37552865,28.04092945,29.6385627,30.53560423,29.5663846,27.50916495,20.51241243,9.767980326,8.589812419,5.372770795,9.973958739,11.48347503,20.49345578,25.47696585,27.48827584,31.31607227,30.45983576,31.24832303,22.55129047,11.17866905,10.38314077,3.967939626,7.105534532,7.869019326,16.022827,17.99683859,22.09630991,24.70532291,22.60927096,20.00472878,15.11497224,7.746295684,1.306785282,-1.229673923,6.002225489,5.396876076,9.840837785,21.9386384,23.89868534,24.58476555,24.2553214,22.56377904,14.5564837,5.066030078,4.062991878,0.695882277,4.454760191,5.264129187,13.8288024,19.6887071,21.92275627,25.44333639,24.17164975,23.75451526,15.51182295,5.07162906,5.104709214,5025.393781,2742.954547,4621.436556,3404.668382,5680.450419,5173.036518,4078.997405,3221.133091,3804.603047,5642.02143,2689.566317,2271.78748,2340.463227,9652.617064,5032.795887,4412.826004,6160.556027,5164.580115,6192.286054,5548.467168,10873.78992,4685.482022,6044.377622,5566.450583,4482.440864,7967.220903,3373.826465,5042.838832,4264.328314,7524.044467,4550.586245,2994.033424,658.7870561,7411.979578,5049.009861,5885.341111
21211,-0.538070997,1.029602192,1.904873919,9.984301422,12.06577994,16.03811713,19.38400632,16.97772501,13.96859306,8.824151965,2.085042319,-4.092917296,-6.496236704,0.183229866,0.142218047,3.485774194,16.30382421,18.60872816,18.91504202,19.28087748,17.38025445,8.791798329,0.290076064,-0.280176041,-4.067958199,-1.024232773,-0.749473814,7.504406803,14.04449285,16.66935374,19.75356331,18.35361989,17.03087994,8.479806008,-0.932993639,-0.091384056,8.649080375,13.90685215,14.55527054,22.78630384,23.96362955,28.44427268,30.32038754,28.6141078,26.51789978,21.50539596,13.94893158,6.759868701,4.619570755,11.5689609,11.17912492,16.50509664,28.13994573,29.5792204,30.3243316,29.57721196,27.59084968,20.61589358,9.731754117,8.82846428,5.424811474,10.02774423,11.51222034,20.70374737,25.27466652,27.44901953,31.16521404,30.51715408,31.30978429,22.28937193,10.97986836,10.50349286,4.055504689,7.468227169,8.230072232,16.38530263,18.01470474,22.24119491,24.85219693,22.7959164,20.24324642,15.16477396,8.01698695,1.333475702,-0.938332974,5.876095383,5.660671484,9.995435418,22.22188497,24.09397428,24.61968681,24.42904472,22.48555206,14.70384596,5.01091509,4.27414412,0.678426638,4.50175573,5.381373265,14.10407709,19.65957969,22.05918663,25.45938868,24.43538699,24.17033211,15.38458897,5.023437359,5.206054402,6406.0915,2706.78787,6696.390256,5661.877758,8423.283289,6818.576192,5762.811988,4985.994465,7778.19511,7646.412891,3613.382105,3415.495633,3202.827559,14362.1134,7252.9585,5926.632198,6714.557368,9394.853816,7508.982433,7536.991831,12990.77725,4419.122508,9170.662998,7617.0847,5860.020606,12050.90754,5385.177083,8751.172469,7649.149669,12733.35602,4153.990214,4430.889686,352.1923046,9061.052162,7388.254408,7924.151314
21213,1.809478771,2.399243094,3.70996393,10.87030002,13.63961136,17.46579507,20.44882109,18.12366911,14.34505434,9.007338782,2.796708867,-2.232933222,-5.945921324,2.541850813,2.60408464,4.539064374,16.97243518,19.82715228,20.20186131,19.89928421,18.41235639,9.355814742,0.993194522,0.727937736,-1.963552474,1.379482639,0.715218706,7.660420714,15.55481172,17.5350549,20.34852516,18.75913182,16.01422096,8.758959697,-0.855345573,1.391632075,10.659831,15.15531054,16.66246928,23.43745293,25.46126391,28.86094573,31.77221022,29.62785381,27.2087432,22.80765913,15.39609465,8.552732103,5.292078351,13.80767941,13.97904182,17.30955171,28.99140353,31.35629807,31.7771979,30.92761125,28.69158002,22.18008745,11.72298599,10.27332877,7.857392807,12.79271424,13.38955703,21.74977097,27.02328128,28.88193934,31.45465595,31.35594094,32.35227817,23.21472921,12.28003996,12.07708304,6.234654888,8.777276819,10.18621661,17.15387648,19.55043763,23.1633704,26.11051565,23.87576146,20.77689877,15.90749895,9.096401761,3.159899441,-0.326921487,8.17476511,8.291563232,10.92430804,22.98191936,25.59172517,25.9895296,25.41344773,23.55196821,15.7679511,6.358090257,5.500633255,2.946920167,7.086098439,7.052387866,14.70509584,21.2890465,23.20849712,25.90159056,25.05753638,24.18324957,15.98684445,5.712347193,6.734357556,3694.751306,1661.842092,3981.020209,4404.05946,6697.39874,5542.066169,3532.918495,4651.785567,7252.851661,3461.920698,2065.691545,3741.644726,2313.45847,8178.419391,4718.268118,4275.676492,4216.024477,4390.446513,2357.615765,5309.876816,5177.05007,3937.248834,5231.381595,4371.206661,3962.78022,9971.447202,2356.636616,4917.886487,2280.826189,9118.731701,3922.982026,4842.084635,598.8568148,7185.845661,4459.791865,6357.97142
21215,0.149403529,1.621055666,2.494635896,10.59987288,12.79621007,16.68526729,19.95010672,17.49543987,14.39759634,9.309384912,2.711132815,-3.328977516,-5.99357306,0.861431912,0.738540395,3.95872354,16.79633809,19.12927726,19.45175023,19.71404275,18.08416033,9.271858334,0.912088761,0.313080092,-3.209850559,-0.306452987,-0.089950052,8.171100222,14.75630429,17.25384627,20.20842761,18.79970344,17.3899715,9.097437325,-0.394973703,0.530903713,9.105627091,14.35353776,15.14109878,23.15638502,24.52082487,28.90623635,30.83926554,29.12164803,26.88726297,21.85508706,14.41130455,7.227157778,4.99859744,12.08911976,11.79235506,17.13149348,28.55864851,30.14348752,30.82319747,29.99101534,28.01194575,21.04370567,10.20927431,9.282288299,5.943893549,10.62903261,12.04778488,21.22946603,25.85772646,28.01232509,31.60850981,31.02540784,31.75450624,22.65115224,11.36551443,10.90484941,4.62751531,7.987296715,8.817867338,16.87812895,18.65851747,22.79575182,25.39468613,23.30854395,20.64242966,15.58223599,8.561218682,1.949090131,-0.49748781,6.475275836,6.265447727,10.54510851,22.6774933,24.63638239,25.13747385,24.85252904,23.04805304,15.157782,5.560681536,4.797684196,1.367021495,5.161289809,5.978917414,14.70028313,20.30701538,22.63308568,25.90846871,24.91255564,24.57223887,15.87429478,5.485270363,5.717876562,2929.299486,974.352932,3305.952674,2460.382549,3682.380788,3114.499131,2613.544401,2314.458521,3957.82746,3629.30356,1517.259368,1581.372977,1493.955558,6524.147258,3401.555409,2682.903301,2525.603472,4733.73721,3424.35774,3175.959133,5828.758542,1674.080201,4713.111357,3439.01844,2679.819769,5705.367489,2322.137114,4177.98602,3768.26646,6228.599136,1935.663165,2272.992148,199.1208172,4475.578924,3584.617863,3956.203363
